transaction_id,transaction_date,channel,quantity,unit_price,discount_pct,promo_flag,payment_method,days_since_last_purchase,prior_purchases,total_amount,repeat_purchase_next_month,age,gender,city,membership_level,customer_tenure_months,loyalty_score,estimated_income,category,brand,supplier_region,base_price
936,2025-02-07,Store,7,18.2,0.05,0,Transfer,9,16,131.38,0,40.0,M,Medellín,Gold,25,59.2,2703.28,Groceries,Viva,East,19.8
937,2025-04-04,Store,3,231.32,0.072,0,Digital Wallet,55,6,710.7,0,29.0,M,Bogota,Basic,26,40.84,2779.11,Sports,Aurum,North,237.56
938,2025-12-03,App,7,48.8,0.125,0,Digital Wallet,40,5,264.52,0,53.0,F,Bogota,Platinum,22,26.76,4241.61,Beauty,Lumen,North,49.9
939,2025-01-12,Store,1,180.46,0.0,0,Transfer,21,12,221.82,0,57.0,M,Bogota,Platinum,54,47.92,1719.84,Electronics,Viva,West,165.05
940,2025-03-06,Web,2,44.26,0.197,1,Debit Card,53,8,102.28,0,27.0,M,Cali,Basic,20,48.45,2165.7,Beauty,Nova,Imported,42.41
941,2025-12-31,Web,5,39.47,0.181,0,Transfer,25,8,133.57,0,31.0,F,Cali,Basic,18,100.0,1793.26,Beauty,Orion,Imported,44.1
942,2025-06-30,Store,7,65.88,0.062,0,Cash,42,11,464.23,0,44.0,M,Bogota,Basic,14,36.28,5718.24,Beauty,Nova,West,64.86
943,2025-12-16,Store,5,46.37,0.125,0,Transfer,35,10,189.79,0,44.0,F,Cali,Platinum,1,47.68,3502.23,Fashion,Aurum,Local,45.86
944,2025-12-11,Store,3,430.82,0.195,0,Transfer,47,5,990.1,0,23.0,M,Bogota,Platinum,13,40.34,2124.33,Electronics,Orion,West,533.21
945,2025-01-27,Store,7,311.22,0.0,0,Transfer,45,15,2169.91,0,39.0,F,Bogota,Platinum,25,49.04,2340.95,Electronics,Lumen,Imported,281.38
946,2025-01-26,Web,1,301.76,0.09,1,Digital Wallet,1,11,386.58,0,20.0,M,Bogota,Platinum,45,60.76,4261.09,Electronics,Orion,West,301.95
947,2025-12-06,Store,2,39.66,0.092,0,Transfer,13,12,86.85,1,58.0,F,Bogota,Platinum,59,60.24,4921.65,Beauty,Orion,South,41.53
948,2025-04-19,Web,7,17.41,0.04,1,Transfer,38,8,187.54,1,40.0,F,Medellín,Basic,23,40.34,5891.39,Groceries,Zenit,Imported,15.93
949,2025-12-30,Web,2,169.69,0.103,1,Transfer,7,13,351.67,0,33.0,M,Bogota,Silver,25,82.0,1644.31,Sports,Nova,Local,167.26
950,2025-10-23,Store,1,26.08,0.0,0,Transfer,26,5,18.83,0,40.0,M,Medellín,Gold,25,59.2,2703.28,Sports,Pulse,South,25.42
951,2025-05-16,App,6,49.61,0.139,0,Transfer,44,14,267.46,0,40.0,M,Cali,Basic,27,40.48,4101.04,Fashion,Viva,Local,48.91
952,2025-10-08,App,4,267.23,0.139,0,Transfer,47,7,801.19,0,42.0,F,Medellín,Platinum,11,63.46,5498.65,Sports,Orion,Local,271.92
953,2025-10-25,Store,1,113.23,0.0,1,Credit Card,38,13,132.88,0,28.0,F,Bogota,Basic,38,63.84,3073.53,Sports,Pulse,North,98.25
954,2025-01-23,Store,4,106.74,0.06,0,Transfer,9,14,393.6,0,30.0,M,Bogota,Platinum,38,75.22,821.73,Electronics,Lumen,Imported,102.02
955,2025-12-05,Store,3,329.45,0.141,0,Debit Card,14,9,788.06,0,27.0,M,Cali,Basic,20,48.45,2165.7,Electronics,Aurum,Imported,297.58
956,2025-12-28,App,5,28.3,0.041,1,Debit Card,45,7,184.27,0,30.0,M,Bogota,Platinum,17,48.27,3941.9,Beauty,Lumen,South,26.68
957,2025-10-09,Store,2,118.01,0.031,0,Digital Wallet,49,12,197.97,0,52.0,M,Cali,Basic,31,69.17,2914.95,Fashion,Orion,Imported,124.09
958,2025-06-14,Web,4,49.6,0.171,1,Transfer,36,10,248.82,0,18.0,F,Cali,Platinum,18,50.0,3945.01,Beauty,Lumen,North,49.9
959,2025-06-29,Store,4,170.54,0.0,0,Digital Wallet,69,12,868.4,0,42.0,F,Cali,Basic,10,55.12,2009.62,Sports,Zenit,West,188.22
960,2025-12-20,Store,7,243.15,0.071,0,Credit Card,1,11,1763.94,0,34.0,M,Bogota,Platinum,25,55.3,4310.15,Sports,Lumen,South,240.15
961,2025-10-08,Store,5,569.41,0.099,0,Transfer,43,5,2272.38,0,34.0,M,Cali,Platinum,21,17.92,5046.07,Electronics,Orion,West,533.21
962,2025-10-09,Store,2,482.3,0.176,0,Transfer,39,6,693.45,0,45.0,F,Bogota,Platinum,23,40.38,1570.83,Electronics,Orion,West,533.21
963,2025-05-30,Store,5,14.39,0.075,1,Transfer,48,13,1211.17,0,59.0,M,Bogota,Platinum,27,12.58,5627.08,Sports,Lumen,Imported,219.5
964,2025-01-07,Web,1,165.8,0.0,1,Debit Card,13,7,191.41,0,37.0,M,Medellín,Basic,24,54.14,700.0,Fashion,Viva,Imported,134.68
965,2025-01-25,Store,7,56.08,0.096,0,Digital Wallet,13,10,425.61,0,18.0,F,Bogota,Platinum,28,40.34,6960.76,Beauty,Zenit,Imported,57.14
966,2025-12-26,Store,5,43.46,0.165,0,Transfer,38,8,176.68,0,18.0,F,Medellín,Platinum,23,53.07,4574.84,Beauty,Orion,Imported,44.1
967,2025-11-19,Store,4,13.82,0.0,0,Debit Card,13,12,59.92,1,39.0,M,Barranquilla,Platinum,38,54.84,5002.14,Groceries,Zenit,Imported,15.93
968,2025-12-31,Store,1,310.36,0.19,0,Transfer,51,4,234.09,0,37.0,M,Bogota,Platinum,17,42.01,2844.42,Electronics,Orion,West,301.95
969,2025-08-20,App,2,315.54,0.149,0,Digital Wallet,87,17,514.17,0,44.0,M,Bogota,Gold,42,28.5,2062.6,Electronics,Aurum,South,331.95
970,2025-04-22,Store,4,14.39,0.0,0,Transfer,16,5,91.87,1,18.0,M,Bogota,Platinum,12,26.15,4651.97,Groceries,Viva,East,19.8
971,2025-02-08,App,3,29.53,0.18,0,Digital Wallet,36,2,97.07,0,34.0,M,Bogota,Platinum,5,69.04,4556.09,Beauty,Orion,North,29.89
972,2025-07-05,Store,5,153.27,0.09,0,Transfer,41,6,835.67,0,29.0,Other,Cali,Silver,21,21.74,2261.78,Sports,Nova,Local,167.26
973,2025-08-25,App,1,104.81,0.036,1,Transfer,44,5,115.33,1,18.0,M,Medellín,Platinum,30,30.61,3610.96,Fashion,Viva,Imported,134.68
974,2025-10-28,App,1,170.46,0.0,0,Debit Card,69,8,152.6,0,35.0,M,Medellín,Gold,32,40.34,1090.54,Home,Aurum,North,170.76
975,2025-01-31,Store,3,117.6,0.26,0,Transfer,49,8,252.29,1,52.0,F,Bogota,Platinum,37,47.18,700.0,Sports,Viva,East,138.67
976,2025-09-19,Store,4,61.52,0.022,1,Transfer,42,9,242.45,0,23.0,F,Bogota,Basic,25,50.54,3144.1,Beauty,Atlas,West,67.07
977,2025-05-28,Store,2,37.89,0.228,0,Transfer,37,10,66.67,0,37.0,M,Medellín,Basic,36,48.14,700.0,Beauty,Nova,Imported,42.41
978,2025-07-26,Web,7,189.12,0.128,0,Digital Wallet,38,12,1372.81,0,44.0,M,Cartagena,Platinum,1,66.45,3161.43,Sports,Nova,Local,167.26
979,2025-02-07,Store,1,20.98,0.122,0,Transfer,75,9,9.7,1,26.0,M,Barranquilla,Platinum,28,65.73,3190.11,Fashion,Zenit,East,22.12
980,2025-10-26,App,6,195.61,0.057,1,Cash,20,6,1360.79,0,39.0,F,Medellín,Basic,61,40.34,3633.11,Sports,Zenit,Imported,176.27
981,2025-05-13,App,7,14.39,0.01,1,Transfer,11,9,1303.63,0,18.0,M,Barranquilla,Gold,23,67.69,2519.0,Sports,Aurum,North,139.36
982,2025-01-23,Web,6,165.54,0.129,0,Digital Wallet,43,10,849.64,0,30.0,F,Bogota,Gold,11,41.12,3506.19,Electronics,Viva,West,165.05
983,2025-04-19,Web,6,63.0,0.257,0,Debit Card,43,6,370.45,0,18.0,M,Medellín,Platinum,30,30.61,3610.96,Beauty,Lumen,Imported,60.73
984,2025-05-25,Store,2,46.53,0.089,0,Debit Card,23,6,110.02,0,44.0,F,Bogota,Platinum,26,57.65,1787.47,Beauty,Aurum,North,42.31
985,2025-05-20,Web,4,47.03,0.018,0,Transfer,41,7,213.18,0,38.0,M,Bogota,Gold,43,67.0,5274.42,Fashion,Aurum,Local,45.86
986,2025-01-05,Store,4,129.59,0.067,0,Debit Card,11,8,580.9,0,41.0,M,Medellín,Platinum,31,1.07,3582.07,Fashion,Viva,Imported,134.68
987,2025-07-27,App,2,26.78,0.019,0,Transfer,1,8,81.9,0,18.0,F,Bogota,Platinum,12,42.7,3979.6,Beauty,Lumen,South,26.68
988,2025-05-21,Store,7,74.01,0.062,1,Transfer,11,8,629.53,0,62.0,M,Medellín,Platinum,18,72.47,700.0,Fashion,Pulse,Imported,78.08
989,2025-08-04,Store,2,56.92,0.106,0,Transfer,21,7,97.06,0,29.0,M,Barranquilla,Basic,9,33.73,5372.27,Beauty,Lumen,Imported,60.73
990,2025-02-07,App,7,36.61,0.0,1,Debit Card,21,8,272.52,0,37.0,F,Medellín,Platinum,36,64.8,3596.57,Beauty,Nova,Imported,42.41
991,2025-09-25,Store,3,336.85,0.133,1,Transfer,9,9,915.95,0,51.0,F,Cali,Basic,35,37.67,2883.02,Electronics,Pulse,Imported,398.7
992,2025-12-15,App,4,109.7,0.137,0,Credit Card,34,10,362.63,0,19.0,M,Cali,Platinum,1,92.21,2592.23,Fashion,Orion,Imported,124.09
993,2025-03-04,Store,3,49.78,0.179,0,Transfer,18,8,118.39,0,25.0,F,Cali,Basic,37,88.49,1809.91,Fashion,Orion,North,53.84
994,2025-02-21,Store,10,343.75,0.076,1,Digital Wallet,55,10,6743.77,0,20.0,M,Bogota,Platinum,42,47.39,2975.38,Electronics,Aurum,Imported,297.58
995,2025-09-08,App,3,279.81,0.118,0,Cash,46,9,668.84,0,39.0,M,Barranquilla,Platinum,36,14.59,2177.39,Sports,Pulse,Imported,257.21
996,2025-11-09,Store,6,507.89,0.003,0,Transfer,96,7,3253.78,0,38.0,M,Cali,Platinum,23,66.66,2389.3,Electronics,Nova,Local,487.12
997,2025-02-06,Web,3,56.79,0.0,0,Transfer,52,6,184.27,0,42.0,M,Bogota,Platinum,30,63.02,7306.52,Fashion,Orion,North,53.84
998,2025-04-10,Store,3,82.57,0.079,0,Transfer,42,8,266.1,0,40.0,M,Medellín,Gold,25,59.2,2703.28,Beauty,Orion,East,75.76
999,2025-09-27,Web,2,170.02,0.026,1,Transfer,57,13,417.41,0,37.0,M,Medellín,Platinum,32,57.86,4832.17,Sports,Nova,Local,167.26
1000,2025-01-25,Store,7,196.09,0.0,0,Digital Wallet,13,10,1639.47,0,70.0,F,Cali,Gold,26,46.58,4528.39,Sports,Lumen,Imported,219.5
1001,2025-05-09,Store,3,43.14,0.087,1,Debit Card,25,9,168.82,0,40.0,M,Bogota,Basic,1,56.25,2944.23,Beauty,Aurum,North,42.31
1002,2025-10-28,App,1,217.74,0.019,1,Digital Wallet,46,5,219.67,0,44.0,F,Bogota,Platinum,26,57.65,1787.47,Sports,Lumen,East,185.09
1003,2025-09-14,App,1,661.68,0.137,1,Transfer,1,7,721.04,0,37.0,M,Bogota,Platinum,24,51.61,7761.58,Electronics,Lumen,West,728.39
1004,2025-07-30,App,7,185.0,0.213,0,Digital Wallet,41,3,1011.92,0,37.0,M,Bogota,Platinum,24,51.61,7761.58,Sports,Lumen,East,185.09
1005,2025-11-03,Store,5,81.74,0.098,0,Transfer,2,7,331.53,0,42.0,M,Bogota,Basic,14,46.31,4142.87,Fashion,Pulse,Imported,78.08
1006,2025-07-06,Store,3,301.0,0.123,0,Transfer,33,8,943.11,0,44.0,F,Bogota,Platinum,17,87.16,3572.81,Electronics,Orion,West,301.95
1007,2025-09-27,App,7,223.89,0.2,0,Transfer,48,10,1331.06,0,48.0,F,Cali,Platinum,10,7.21,3008.74,Sports,Lumen,Imported,219.5
1008,2025-12-11,Store,6,42.44,0.13,0,Digital Wallet,23,4,206.87,0,39.0,M,Bogota,Gold,5,86.82,5017.24,Beauty,Aurum,Local,43.26
1009,2025-12-03,App,4,148.33,0.135,0,Transfer,52,12,495.51,0,37.0,Other,Barranquilla,Platinum,37,24.25,700.0,Electronics,Viva,West,146.11
1010,2025-02-11,Store,7,230.79,0.055,0,Transfer,38,7,1635.1,0,23.0,F,Bogota,Silver,43,57.63,3320.91,Sports,Pulse,Imported,257.21
1011,2025-12-01,Store,3,78.33,0.146,0,Transfer,70,6,175.33,0,23.0,M,Bogota,Platinum,27,58.56,3883.46,Fashion,Nova,Local,82.09
1012,2025-03-16,Store,6,27.1,0.13,1,Cash,1,11,210.95,1,47.0,M,Bogota,Silver,26,36.27,2885.88,Beauty,Orion,North,29.89
1013,2025-03-25,Store,7,85.76,0.0,0,Digital Wallet,1,9,661.39,0,21.0,F,Medellín,Basic,39,41.17,1638.75,Fashion,Pulse,Imported,78.08
1014,2025-02-15,Web,1,195.98,0.089,0,Debit Card,30,10,225.62,0,35.0,M,Medellín,Gold,32,40.34,1090.54,Sports,Lumen,East,185.09
1015,2025-03-16,Store,4,165.0,0.0,0,Transfer,1,12,875.72,0,46.0,M,Medellín,Gold,13,32.98,1853.73,Sports,Nova,Local,167.26
1016,2025-08-07,Store,1,68.15,0.0,1,Digital Wallet,50,9,70.37,1,37.0,F,Bogota,Platinum,32,61.34,5412.55,Beauty,Orion,East,75.76
1017,2025-03-03,Store,6,299.98,0.0,0,Digital Wallet,41,6,1981.42,0,22.0,M,Bogota,Platinum,40,43.93,3520.79,Electronics,Aurum,Imported,297.58
1018,2025-05-02,App,5,144.21,0.097,0,Debit Card,30,12,717.52,0,27.0,M,Cali,Basic,20,48.45,2165.7,Sports,Viva,East,138.67
1019,2025-07-09,Store,4,49.52,0.0,0,Debit Card,55,10,197.63,0,35.0,F,Bogota,Gold,6,74.98,3429.29,Fashion,Aurum,Local,45.86
1020,2025-01-23,Web,4,136.26,0.126,0,Transfer,32,6,467.13,0,35.0,M,Medellín,Gold,32,40.34,1090.54,Sports,Aurum,Local,139.49
1021,2025-08-11,Web,1,50.96,0.151,1,Digital Wallet,38,6,44.04,0,38.0,M,Bogota,Platinum,24,62.88,3350.51,Fashion,Aurum,Local,45.86
1022,2025-10-12,Store,2,73.75,0.053,1,Digital Wallet,4,8,163.07,0,39.0,M,Barranquilla,Platinum,38,54.84,5002.14,Fashion,Aurum,East,74.81
1023,2025-07-21,App,5,696.25,0.037,0,Debit Card,38,12,3356.25,0,27.0,M,Cali,Basic,20,48.45,2165.7,Electronics,Viva,Imported,682.78
1024,2025-02-04,App,6,57.71,0.046,0,Transfer,25,9,353.95,0,41.0,M,Bogota,Platinum,22,53.11,700.0,Fashion,Orion,North,53.84
1025,2025-01-17,Store,4,70.37,0.058,1,Transfer,7,8,323.16,0,32.0,M,Cali,Gold,31,43.37,3965.27,Beauty,Orion,East,75.76
1026,2025-09-27,Store,1,242.95,0.178,1,Transfer,38,9,251.4,0,20.0,M,Bogota,Platinum,45,60.76,4261.09,Sports,Lumen,South,240.15
1027,2025-09-26,App,3,50.81,0.174,1,Transfer,68,8,135.37,1,50.0,F,Cali,Gold,20,43.0,4687.99,Beauty,Orion,Imported,44.1
1028,2025-11-27,Web,7,703.43,0.162,0,Digital Wallet,17,10,3710.28,0,25.0,M,Bogota,Platinum,13,38.22,3405.06,Electronics,Viva,Imported,682.78
1029,2025-12-29,Store,4,62.52,0.048,1,Digital Wallet,35,11,249.84,0,30.0,F,Bogota,Gold,11,41.12,3506.19,Beauty,Viva,East,66.68
1030,2025-10-29,Store,2,43.12,0.153,0,Transfer,52,5,64.1,0,64.0,F,Barranquilla,Platinum,13,72.32,1875.36,Fashion,Aurum,Local,45.86
1031,2025-09-13,Store,2,398.4,0.0,0,Transfer,13,7,736.77,0,46.0,M,Cali,Basic,22,60.44,2092.68,Electronics,Pulse,Imported,398.7
1032,2025-10-11,App,6,51.1,0.0,1,Credit Card,9,8,328.64,0,39.0,Other,Barranquilla,Platinum,46,63.57,3691.23,Fashion,Orion,North,53.84
1033,2025-01-19,Store,1,50.51,0.076,1,Debit Card,36,12,76.34,1,19.0,M,Cali,Platinum,1,92.21,2592.23,Fashion,Viva,Local,48.91
1034,2025-12-13,Store,6,181.18,0.052,0,Transfer,33,8,1153.0,0,35.0,M,Barranquilla,Platinum,13,44.98,803.89,Sports,Lumen,East,185.09
1035,2025-11-12,Store,5,37.41,0.08,0,Transfer,29,10,159.17,0,42.0,F,Bogota,Platinum,36,68.58,700.0,Sports,Viva,West,32.45
1036,2025-06-07,App,5,55.58,0.116,0,Transfer,50,6,310.22,0,38.0,M,Bogota,Platinum,59,49.6,1765.07,Fashion,Orion,North,53.84
1037,2025-03-09,Store,7,75.38,0.132,0,Transfer,19,7,612.44,0,21.0,M,Bogota,Silver,1,42.72,2140.45,Fashion,Aurum,East,74.81
1038,2025-04-13,Store,7,173.3,0.0,1,Transfer,87,8,1679.55,0,28.0,F,Cali,Basic,9,51.03,1306.67,Sports,Nova,Imported,186.88
1039,2025-11-06,Store,3,28.45,0.082,0,Transfer,42,4,80.46,0,37.0,M,Medellín,Basic,38,72.38,5387.51,Sports,Pulse,South,25.42
1040,2025-06-09,Store,4,103.25,0.034,0,Transfer,64,12,418.9,0,42.0,M,Bogota,Platinum,30,63.02,7306.52,Fashion,Nova,East,99.72
1041,2025-06-12,Store,4,276.52,0.074,0,Digital Wallet,44,7,1089.61,0,18.0,M,Bogota,Gold,37,40.34,3468.49,Electronics,Orion,Imported,270.08
1042,2025-10-17,App,1,246.5,0.022,0,Transfer,77,12,227.83,0,49.0,M,Bogota,Platinum,12,48.21,4058.43,Electronics,Lumen,Imported,281.38
1043,2025-05-06,App,3,133.99,0.22,0,Transfer,61,12,345.08,0,31.0,F,Cali,Basic,18,100.0,1793.26,Sports,Aurum,North,139.36
1044,2025-10-05,Store,2,67.04,0.1,0,Transfer,1,10,131.08,0,35.0,F,Cali,Platinum,17,63.1,2833.98,Beauty,Nova,West,64.86
1045,2025-01-24,Store,5,362.35,0.0,1,Debit Card,81,6,2106.8,0,37.0,F,Bogota,Platinum,1,68.97,2368.28,Electronics,Aurum,South,331.95
1046,2025-11-10,Web,3,46.98,0.144,0,Digital Wallet,41,9,95.35,1,27.0,M,Cali,Platinum,22,90.36,3298.83,Sports,Viva,Imported,42.13
1047,2025-09-07,Store,7,59.21,0.132,1,Transfer,20,6,451.35,0,44.0,F,Bogota,Platinum,17,87.16,3572.81,Beauty,Lumen,Imported,60.73
1048,2025-03-31,Store,7,101.39,0.087,0,Digital Wallet,27,12,715.24,0,54.0,M,Cali,Platinum,31,24.76,3570.9,Fashion,Pulse,West,117.46
1049,2025-04-05,App,1,151.85,0.104,1,Transfer,21,10,195.38,1,41.0,M,Medellín,Platinum,31,1.07,3582.07,Sports,Aurum,Local,139.49
1050,2025-03-24,Web,6,30.04,0.029,0,Transfer,62,8,209.17,0,42.0,M,Cali,Platinum,22,58.8,3653.94,Beauty,Orion,West,27.31
1051,2025-05-31,Store,4,479.62,0.114,0,Digital Wallet,36,13,2243.05,0,27.0,M,Bogota,Platinum,20,53.04,1872.99,Electronics,Orion,West,533.21
1052,2025-10-29,Web,2,19.76,0.0,1,Transfer,52,13,35.96,0,18.0,F,Barranquilla,Platinum,20,60.15,2964.65,Groceries,Viva,East,19.8
1053,2025-12-08,Store,5,60.85,0.043,1,Transfer,23,11,319.7,0,31.0,M,Bogota,Platinum,1,78.98,3455.88,Beauty,Nova,West,64.86
1054,2025-09-09,Store,7,455.07,0.136,0,Transfer,42,6,2453.4,0,30.0,F,Medellín,Basic,25,61.3,700.0,Electronics,Orion,West,533.21
1055,2025-10-13,Web,4,656.72,0.172,1,Cash,60,8,2236.09,0,23.0,M,Bogota,Platinum,13,40.34,2124.33,Electronics,Lumen,West,728.39
1056,2025-11-14,Store,4,63.89,0.175,1,Transfer,23,8,215.95,1,24.0,F,Medellín,Platinum,16,40.34,5809.92,Beauty,Zenit,South,70.66
1057,2025-07-25,Store,6,178.54,0.038,0,Transfer,12,9,1043.02,0,44.0,F,Bogota,Platinum,26,57.65,1787.47,Home,Aurum,North,170.76
1058,2025-05-19,Store,4,176.15,0.054,0,Credit Card,56,7,730.24,0,18.0,F,Cali,Platinum,18,50.0,3945.01,Sports,Lumen,East,185.09
1059,2025-05-27,Store,1,33.84,0.091,0,Transfer,1,6,40.51,0,48.0,F,Cali,Platinum,10,7.21,3008.74,Sports,Viva,West,32.45
1060,2025-09-23,App,7,48.14,0.099,0,Digital Wallet,4,14,281.63,0,18.0,M,Medellín,Platinum,30,30.61,3610.96,Beauty,Nova,Imported,42.41
1061,2025-03-11,Store,5,173.93,0.059,0,Digital Wallet,26,8,916.75,0,43.0,F,Barranquilla,Platinum,41,22.67,2280.02,Sports,Lumen,East,185.09
1062,2025-06-30,Web,3,148.82,0.0,0,Transfer,21,7,460.06,0,55.0,F,Bogota,Platinum,26,62.83,5393.69,Sports,Nova,Imported,186.88
1063,2025-09-26,Store,3,164.04,0.083,1,Transfer,47,9,470.59,0,37.0,M,Medellín,Basic,38,72.38,5387.51,Home,Aurum,North,170.76
1064,2025-06-18,Store,7,67.42,0.088,0,Digital Wallet,48,17,460.24,0,39.0,M,Barranquilla,Platinum,36,14.59,2177.39,Beauty,Atlas,West,67.07
1065,2025-06-04,Store,1,185.6,0.156,1,Digital Wallet,47,8,190.87,1,18.0,F,Bogota,Platinum,30,87.9,3683.49,Sports,Zenit,West,188.22
1066,2025-10-17,Store,5,273.72,0.045,0,Digital Wallet,42,7,1156.93,0,30.0,M,Bogota,Platinum,38,75.22,821.73,Sports,Orion,Local,271.92
1067,2025-10-27,Store,6,61.39,0.093,0,Transfer,43,11,302.24,0,41.0,M,Bogota,Platinum,22,53.11,700.0,Fashion,Orion,North,53.84
1068,2025-05-16,Web,1,51.59,0.266,0,Transfer,25,8,43.54,0,53.0,F,Bogota,Basic,53,53.98,4434.56,Fashion,Orion,North,53.84
1069,2025-11-27,Store,6,14.39,0.04,0,Digital Wallet,30,5,1319.01,0,35.0,M,Cartagena,Platinum,14,67.68,4667.66,Sports,Lumen,South,240.15
1070,2025-06-11,Store,3,247.37,0.061,0,Digital Wallet,65,10,729.03,0,34.0,F,Bogota,Platinum,8,94.46,3535.73,Sports,Nova,West,247.17
1071,2025-08-08,Store,5,60.73,0.0,0,Digital Wallet,52,16,279.21,0,51.0,M,Cali,Basic,26,63.9,3559.41,Beauty,Zenit,South,70.66
1072,2025-09-22,Web,3,14.39,0.05,0,Transfer,34,16,186.92,0,27.0,M,Cali,Platinum,22,90.36,3298.83,Fashion,Nova,Local,82.09
1073,2025-06-08,Web,1,239.96,0.061,0,Digital Wallet,57,7,288.44,0,30.0,F,Medellín,Basic,25,61.3,700.0,Sports,Lumen,Imported,219.5
1074,2025-05-09,Store,1,75.3,0.145,0,Transfer,27,4,89.89,1,18.0,M,Bogota,Basic,20,68.85,700.0,Beauty,Zenit,West,72.98
1075,2025-02-20,Web,7,14.39,0.055,1,Transfer,32,10,145.3,0,23.0,F,Bogota,Basic,25,50.54,3144.1,Groceries,Viva,East,19.8
1076,2025-06-07,Store,2,246.78,0.116,0,Digital Wallet,38,6,542.82,0,42.0,M,Cali,Platinum,11,31.22,4047.59,Sports,Nova,West,247.17
1077,2025-06-12,Store,5,122.8,0.234,0,Debit Card,8,11,500.19,0,40.0,M,Bogota,Basic,1,56.25,2944.23,Home,Lumen,Imported,120.93
1078,2025-04-23,Store,19,28.8,0.122,0,Transfer,20,3,726.17,0,18.0,F,Bogota,Platinum,30,87.9,3683.49,Beauty,Orion,West,27.31
1079,2025-01-23,Store,7,52.56,0.154,0,Digital Wallet,20,7,329.31,0,31.0,F,Bogota,Platinum,20,47.71,1761.39,Beauty,Zenit,Local,56.54
1080,2025-04-12,Store,3,16.17,0.063,0,Transfer,33,2,47.14,0,29.0,F,Bogota,Platinum,43,40.34,2325.49,Beauty,Viva,Imported,15.63
1081,2025-11-13,Store,2,44.17,0.056,0,Transfer,44,14,84.38,1,55.0,M,Bogota,Platinum,23,68.44,2937.39,Fashion,Aurum,Local,45.86
1082,2025-01-24,Web,5,276.16,0.08,0,Transfer,62,7,1270.83,0,45.0,M,Cali,Platinum,30,55.49,3545.1,Sports,Orion,Local,271.92
1083,2025-10-07,Web,1,64.95,0.055,1,Transfer,22,10,63.62,1,19.0,M,Cali,Platinum,1,92.21,2592.23,Beauty,Nova,West,64.86
1084,2025-02-01,Store,4,214.5,0.15,0,Transfer,71,9,935.0,0,31.0,M,Cali,Basic,40,25.38,4593.99,Home,Orion,Imported,215.1
1085,2025-02-10,Store,4,753.93,0.0,1,Transfer,36,5,3302.89,0,40.0,M,Bogota,Basic,1,56.25,2944.23,Electronics,Lumen,West,728.39
1086,2025-04-23,Web,3,14.39,0.009,1,Digital Wallet,31,13,929.78,0,45.0,F,Bogota,Platinum,23,40.38,1570.83,Sports,Lumen,South,240.15
1087,2025-03-10,App,4,99.43,0.132,0,Cash,46,12,363.72,0,38.0,M,Bogota,Platinum,31,43.1,2352.24,Sports,Pulse,South,91.61
1088,2025-12-12,Store,6,133.03,0.0,0,Transfer,33,4,754.21,0,37.0,F,Medellín,Platinum,25,63.2,1202.0,Fashion,Viva,Imported,134.68
1089,2025-07-17,App,6,247.55,0.069,1,Cash,33,10,1626.14,0,53.0,M,Barranquilla,Platinum,36,40.34,700.0,Sports,Lumen,South,240.15
1090,2025-05-23,Web,1,91.75,0.141,0,Transfer,8,13,89.18,0,37.0,F,Cali,Basic,33,39.07,2864.85,Electronics,Orion,South,102.35
1091,2025-07-03,Store,6,14.39,0.159,0,Credit Card,21,9,294.24,0,27.0,M,Cali,Platinum,6,65.18,700.0,Sports,Zenit,Local,68.52
1092,2025-09-01,Store,7,14.39,0.041,0,Debit Card,65,6,1993.57,0,37.0,M,Bogota,Platinum,17,42.01,2844.42,Electronics,Aurum,South,331.95
1093,2025-08-28,Store,7,15.87,0.16,0,Digital Wallet,32,9,85.16,0,27.0,M,Bogota,Platinum,20,53.04,1872.99,Groceries,Zenit,Imported,15.93
1094,2025-05-01,Store,1,182.08,0.126,0,Digital Wallet,37,8,170.03,0,18.0,M,Bogota,Platinum,23,59.93,5770.02,Sports,Lumen,East,185.09
1095,2025-03-07,App,3,249.04,0.009,0,Digital Wallet,30,11,805.97,0,29.0,F,Bogota,Gold,22,68.56,5010.38,Sports,Aurum,North,237.56
1096,2025-03-23,App,2,21.59,0.223,1,Digital Wallet,28,7,45.6,1,48.0,M,Medellín,Platinum,20,72.56,1271.03,Fashion,Zenit,East,22.12
1097,2025-12-14,Web,7,87.28,0.186,1,Debit Card,28,13,662.62,0,45.0,M,Cartagena,Platinum,51,69.42,2498.02,Sports,Zenit,West,77.47
1098,2025-02-10,Web,6,67.22,0.04,0,Digital Wallet,51,8,403.77,0,29.0,F,Barranquilla,Gold,24,40.34,5342.34,Beauty,Zenit,Local,56.54
1099,2025-08-17,Store,4,306.66,0.047,0,Digital Wallet,48,11,1309.32,0,35.0,F,Cali,Platinum,17,63.1,2833.98,Electronics,Aurum,South,331.95
1100,2025-07-15,App,6,179.78,0.166,1,Transfer,10,7,1050.97,0,44.0,F,Bogota,Platinum,26,57.65,1787.47,Sports,Orion,Local,179.42
1101,2025-10-22,Store,2,59.08,0.087,1,Transfer,63,12,111.5,1,39.0,M,Bogota,Gold,5,86.82,5017.24,Beauty,Zenit,Imported,57.14
1102,2025-12-09,Store,7,96.44,0.174,0,Transfer,47,8,510.15,0,40.0,F,Barranquilla,Platinum,37,21.56,2604.52,Fashion,Nova,East,99.72
